media,str_date,reprint,scores
财联社,20200324,0,0
财联社,20200324,1,0
中国基金报,20200324,1,0
中国基金报,20200324,0,2
中国证券报,20200324,3,0
中国证券报,20200324,3,2
中国证券报,20200324,2,2
新浪,20200324,0,2
每日经济新闻,20200324,2,0
上海证券报,20200324,2,0
上海证券报,20200324,3,0
上海证券报,20200324,2,2
中国网,20200324,1,2
上海证券报,20200324,3,2
澎湃,20200324,1,0
澎湃,20200324,1,0
蓝鲸,20200324,1,0
中国证券报,20200324,0,0
中国证券报,20200324,3,0
中国证券报,20200324,3,2
财联社,20200324,0,0
财联社,20200324,0,0
第一财经,20200324,5,0
新京报,20200324,0,0
经济观察报,20200324,0,0
金融投资报,20200324,5,0
新浪,20200324,0,2
华夏时报,20200324,2,0
上海证券报,20200324,3,2
上海证券报,20200324,1,0
新浪,20200324,1,2
新浪,20200324,1,2
金融投资报,20200324,2,2
每日经济新闻,20200324,4,0
财联社,20200324,0,0
财联社,20200324,1,0
第一财经,20200324,2,0
界面新闻,20200324,3,-2
中国证券报,20200324,4,0
中国证券报,20200324,6,2
中国证券报,20200324,2,0
中国证券报,20200324,2,2
证券时报,20200324,1,0
第一财经,20200324,6,0
21世纪经济报道,20200324,6,2
21世纪经济报道,20200324,2,0
新浪,20200324,1,2
新浪,20200324,0,2
新浪,20200324,1,2
新浪,20200324,0,2
全景网,20200324,1,2
新京报,20200324,0,0
财联社,20200324,2,-1
财联社,20200324,0,0
财联社,20200324,1,0
中国证券报,20200324,3,2
中国证券报,20200324,1,0
中国证券报,20200324,0,0
中国证券报,20200324,2,0
中国证券报,20200324,2,0
第一财经,20200324,4,0
中国证券报,20200324,3,2
中国证券报,20200324,1,0
中国证券报,20200324,4,2
中国证券报,20200324,2,0
中国证券报,20200324,3,2
第一财经,20200324,4,0
第一财经,20200324,3,0
第一财经,20200324,4,0
经济观察报,20200324,5,0
21世纪经济报道,20200324,0,0
上海证券报,20200324,0,0
北京商报,20200324,0,0
经济观察报,20200324,4,0
每日经济新闻,20200324,5,2
投资者报,20200324,4,0
投资者报,20200324,1,0
新京报,20200324,1,0
财联社,20200324,0,0
北京商报,20200324,1,0
北京商报,20200324,5,0
财联社,20200324,1,0
中国证券报,20200324,4,0
第一财经,20200324,3,0
第一财经,20200324,2,0
澎湃,20200324,1,0
每日经济新闻,20200324,3,0
每日经济新闻,20200324,5,0
第一财经,20200325,8,0
财新网,20200324,0,0
21世纪经济报道,20200325,6,0
21世纪经济报道,20200325,5,0
21世纪经济报道,20200325,11,0
金融投资报,20200325,3,2
金融投资报,20200325,2,2
金融投资报,20200325,1,0
金融投资报,20200325,5,-1
每日经济新闻,20200324,3,0
新京报,20200325,0,0
每日经济新闻,20200325,3,0
新闻晨报,20200325,0,0
新京报,20200325,3,0
中国证券报,20200325,13,0
中国证券报,20200325,20,0
中国证券报,20200325,2,0
中国证券报,20200325,0,0
新浪,20200325,1,2
中国证券报,20200325,3,0
上海证券报,20200325,6,0
上海证券报,20200325,7,0
上海证券报,20200325,1,0
上海证券报,20200325,3,0
上海证券报,20200325,11,0
上海证券报,20200325,10,0
上海证券报,20200325,1,0
中华工商时报,20200325,0,0
上海证券报,20200325,1,0
中华工商时报,20200325,0,0
中华工商时报,20200325,0,0
中国证券报,20200325,6,0
华夏时报,20200325,2,0
证券时报,20200325,13,0
证券时报,20200325,8,0
证券时报,20200325,15,0
证券时报,20200325,11,0
新浪,20200325,0,2
投资快报,20200325,2,0
投资快报,20200325,2,0
投资快报,20200325,1,0
蓝鲸,20200325,1,2
蓝鲸,20200325,0,0
中国证券报,20200325,1,0
中国证券报,20200325,5,2
中国证券报,20200325,4,2
中国证券报,20200325,4,2
新京报,20200325,4,0
新浪,20200325,0,2
电鳗快报,20200325,3,0
网易,20200325,0,0
财联社,20200325,0,0
中国网,20200325,9,-2
上海证券报,20200325,2,2
中国网,20200325,3,2
21世纪经济报道,20200325,2,0
中国基金报,20200325,1,2
和讯网,20200325,0,2
新浪,20200325,2,2
中国证券报,20200325,3,0
财联社,20200325,0,0
中国证券报,20200325,1,0
中国证券报,20200325,3,0
中国证券报,20200325,3,0
中国证券报,20200325,6,0
蓝鲸,20200325,0,0
中国经济网,20200325,0,2
新浪,20200325,0,2
上海证券报,20200325,3,2
财新网,20200325,0,-2
上海证券报,20200325,1,0
中国证券报,20200325,7,0
中国证券报,20200325,4,0
第一财经,20200325,5,0
第一财经,20200325,1,0
第一财经,20200325,5,0
和讯网,20200325,0,0
和讯网,20200325,1,2
新浪,20200325,2,-2
新浪,20200325,1,2
和讯网,20200325,1,2
和讯网,20200325,0,0
和讯网,20200325,1,2
新浪,20200325,1,2
新浪,20200325,0,2
新浪,20200325,1,2
新浪,20200325,1,2
中国基金报,20200325,1,0
新浪,20200325,0,2
新浪,20200325,1,2
和讯网,20200325,0,2
新浪,20200325,0,2
每日经济新闻,20200325,0,0
中国基金报,20200325,1,2
和讯网,20200325,1,2
和讯网,20200325,1,0
新浪,20200325,1,2
新浪,20200325,1,2
新浪,20200325,1,-2
中国基金报,20200325,0,2
新浪,20200325,0,2
新浪,20200325,1,2
新浪,20200325,1,2
新浪,20200325,0,2
新浪,20200325,2,2
新浪,20200325,0,2
新浪,20200325,0,2
新浪,20200325,0,2
经济观察报,20200325,0,0
全景网,20200325,0,2
每日经济新闻,20200325,3,0
每日经济新闻,20200325,3,0
新浪,20200325,0,2
每日经济新闻,20200325,2,0
新浪,20200325,1,2
中国经济网,20200326,5,-2
金融投资报,20200326,1,0
每日经济新闻,20200326,5,0
澎湃,20200325,1,0
上海证券报,20200325,1,0
中国网,20200325,4,2
蓝鲸,20200325,2,0
中国证券报,20200325,4,2
21世纪经济报道,20200325,1,0
金融投资报,20200325,5,0
中国网,20200325,2,0
界面,20200325,0,0
澎湃,20200325,3,0
每日经济新闻,20200325,4,0
网易,20200325,0,0
中国证券报,20200325,4,0
每日经济新闻,20200325,7,0
新京报,20200325,0,0
中国证券报,20200325,1,2
中国证券报,20200325,3,2
新京报,20200325,0,0
澎湃,20200325,4,0
第一财经,20200325,1,0
21世纪经济报道,20200325,0,0
中国证券报,20200326,2,0
21世纪经济报道,20200325,1,0
21世纪经济报道,20200325,1,0
21世纪经济报道,20200325,2,0
21世纪经济报道,20200325,3,0
中国证券报,20200325,5,0
中国证券报,20200325,3,0
网易,20200325,1,0
中国证券报,20200325,7,2
中国证券报,20200325,5,0
中国证券报,20200325,10,2
第一财经,20200325,3,0
中国证券报,20200325,4,0
中国证券报,20200325,3,2
网易,20200325,2,2
证券时报,20200326,4,0
第一财经,20200325,8,0
证券时报,20200326,8,0
界面,20200325,1,0
界面,20200326,2,-2
界面,20200325,2,0
中国证券报,20200325,4,0
中国证券报,20200325,3,0
中国证券报,20200325,2,2
中国证券报,20200325,4,2
中国证券报,20200326,10,0
网易,20200326,0,0
财联社,20200326,0,0
中国证券报,20200326,2,0
财联社,20200326,1,0
中国证券报,20200326,3,0
财联社,20200326,1,0
财联社,20200325,1,0
和讯网,20200326,1,2
电鳗快报,20200325,1,2
电鳗快报,20200325,1,2
证券日报,20200325,19,0
中国网,20200325,1,2
新京报,20200325,0,0
上海证券报,20200325,0,2
中国经济网,20200325,1,2
中国网,20200325,3,2
第一财经,20200326,2,0
中国网,20200325,4,2
新京报,20200325,1,0
上海证券报,20200326,4,0
第一财经,20200325,6,0
证券日报,20200325,3,0
第一财经,20200325,5,0
澎湃,20200326,1,0
中国网,20200325,3,2
证券日报,20200325,3,2
中国经济网,20200326,5,2
上海证券报,20200325,3,2
证券日报,20200325,2,0
蓝鲸,20200325,0,0
上海证券报,20200326,5,0
中国网,20200325,2,2
上海证券报,20200326,1,0
中国网,20200325,2,2
上海证券报,20200326,11,0
新京报,20200325,0,0
中国网,20200325,3,2
北京商报,20200325,3,0
澎湃,20200325,1,0
上海证券报,20200326,2,0
北京商报,20200325,0,0
上海证券报,20200326,4,0
北京商报,20200325,0,0
北京商报,20200325,1,0
北京商报,20200325,1,0
上海证券报,20200326,4,0
网易,20200326,0,0
北京商报,20200325,2,0
新浪,20200326,1,2
北京商报,20200325,0,0
北京商报,20200325,0,0
北京商报,20200325,0,0
北京商报,20200325,1,0
北京商报,20200325,0,0
新浪,20200326,1,2
金融投资报,20200326,1,0
金融投资报,20200326,0,0
金融投资报,20200326,2,2
金融投资报,20200326,3,0
金融投资报,20200326,5,0
每日经济新闻,20200325,9,0
新浪,20200326,0,-3
全景网,20200326,0,2
全景网,20200326,0,2
新浪,20200326,0,2
投资快报,20200326,0,0
投资快报,20200326,2,0
投资快报,20200326,1,0
经济观察报,20200326,1,0
中国证券报,20200326,3,0
中国证券报,20200326,5,2
中国证券报,20200326,4,0
中国证券报,20200326,3,0
中国证券报,20200326,6,0
中国证券报,20200326,4,0
财新网,20200326,0,0
金融投资报,20200326,5,2
新浪,20200326,1,0
新浪,20200326,1,2
新浪,20200326,0,2
中国经济网,20200326,0,1
中国经济网,20200326,1,2
第一财经,20200326,5,0
证券市场红周刊,20200326,6,2
中国基金报,20200326,1,2
中国网,20200326,3,2
中国网,20200326,1,2
和讯网,20200326,1,0
上海证券报,20200326,4,2
和讯网,20200326,1,2
和讯网,20200326,0,0
新浪,20200326,2,2
网易,20200326,0,0
新浪,20200326,0,2
中国经济网,20200326,2,0
新浪,20200326,0,2
证券时报,20200326,2,0
新闻晨报,20200326,1,0
新浪,20200326,1,2
新浪,20200326,1,2
新浪,20200326,0,2
中国证券报,20200326,3,0
中国证券报,20200326,3,0
中国证券报,20200326,4,0
中国证券报,20200326,5,2
中国证券报,20200326,3,0
中国证券报,20200326,3,2
中国证券报,20200326,3,2
财经网,20200326,0,0
财联社,20200326,0,0
蓝鲸,20200326,4,0
财联社,20200326,0,0
21世纪经济报道,20200326,0,0
21世纪经济报道,20200326,3,0
新浪,20200326,1,2
21世纪经济报道,20200326,0,0
上海证券报,20200326,2,0
上海证券报,20200326,1,0
上海证券报,20200326,1,0
上海证券报,20200326,3,2
上海证券报,20200326,2,2
上海证券报,20200326,1,2
上海证券报,20200326,3,2
华夏时报,20200326,0,0
中国证券报,20200326,2,0
新浪,20200326,2,2
新浪,20200326,0,2
21世纪经济报道,20200326,0,0
中国网,20200326,5,2
21世纪经济报道,20200326,0,0
中国网,20200326,3,0
第一财经,20200326,2,0
北京商报,20200326,1,0
华夏时报,20200326,5,-1
经济观察报,20200326,0,0
新浪,20200326,1,0
界面,20200326,4,-2
蓝鲸,20200326,0,0
中国基金报,20200326,5,0
经济观察报,20200326,0,0
新浪,20200326,0,2
中国证券报,20200326,3,0
金融投资报,20200326,5,-1
每日经济新闻,20200326,4,-2
中国基金报,20200326,1,2
中国基金报,20200326,1,2
中国基金报,20200326,3,2
中国基金报,20200326,1,2
和讯网,20200326,0,2
和讯网,20200326,0,2
第一财经,20200326,3,0
和讯网,20200326,1,2
每日经济新闻,20200326,3,0
第一财经,20200326,6,0
新浪,20200326,5,-2
每日经济新闻,20200326,3,0
新浪,20200326,1,2
新浪,20200326,1,2
每日经济新闻,20200326,1,0
每日经济新闻,20200326,1,0
每日经济新闻,20200327,2,0
中国经济网,20200327,9,-2
每日经济新闻,20200327,9,0
中华工商时报,20200327,0,-2
金融投资报,20200327,2,2
金融投资报,20200327,4,0
金融投资报,20200327,1,2
金融投资报,20200327,2,2
金融投资报,20200327,2,2
金融投资报,20200327,5,2
金融投资报,20200327,5,0
新京报,20200327,1,0
第一财经,20200326,2,0
第一财经,20200326,2,0
新闻晨报,20200327,0,0
第一财经,20200326,5,0
第一财经,20200326,2,0
第一财经,20200326,9,0
第一财经,20200326,2,0
华夏时报,20200326,1,0
中国网,20200326,1,2
界面,20200327,0,0
金融投资报,20200326,2,2
金融投资报,20200326,2,2
21世纪经济报道,20200326,0,0
21世纪经济报道,20200326,0,0
21世纪经济报道,20200327,0,0
21世纪经济报道,20200327,10,0
第一财经,20200327,6,0
腾讯,20200327,1,0
网易,20200327,1,0
投资快报,20200327,2,0
澎湃,20200327,0,0
中国证券报,20200327,4,2
投资快报,20200327,2,0
中国证券报,20200327,3,2
中国证券报,20200327,4,0
中国证券报,20200327,3,2
中国证券报,20200327,3,0
电鳗快报,20200327,1,2
电鳗快报,20200327,1,2
财联社,20200327,1,0
中国证券报,20200326,4,2
电鳗快报,20200327,2,2
电鳗快报,20200327,0,0
电鳗快报,20200327,0,0
电鳗快报,20200327,3,-2
财联社,20200327,0,0
澎湃,20200326,0,0
经济观察报,20200326,0,0
财联社,20200327,2,0
上海证券报,20200327,1,0
经济观察报,20200326,1,0
财联社,20200327,1,0
上海证券报,20200327,12,0
中国经济网,20200326,2,2
财联社,20200327,0,0
上海证券报,20200327,5,0
新京报,20200326,2,0
证券日报,20200326,1,2
中国经济网,20200327,8,2
澎湃,20200326,1,0
证券日报,20200326,18,0
新京报,20200327,2,0
上海证券报,20200327,5,0
证券日报,20200326,17,0
澎湃,20200326,3,-2
新京报,20200326,0,0
证券日报,20200326,2,2
证券日报,20200326,1,2
上海证券报,20200327,13,0
证券日报,20200326,2,0
网易,20200327,1,2
中国证券报,20200327,2,0
中国证券报,20200327,1,0
澎湃,20200327,1,0
中国证券报,20200327,1,0
中国证券报,20200326,5,0
中国证券报,20200326,4,2
中国证券报,20200327,5,2
中国证券报,20200327,4,2
上海证券报,20200327,2,0
中国证券报,20200326,2,0
中国证券报,20200326,1,0
中国证券报,20200326,2,2
中国证券报,20200326,2,2
上海证券报,20200327,2,0
中国证券报,20200327,9,0
中国证券报,20200327,13,0
中国证券报,20200327,3,2
北京商报,20200326,1,0
中国证券报,20200327,4,2
中国证券报,20200327,2,2
中国证券报,20200327,5,2
上海证券报,20200327,2,0
网易,20200327,1,0
北京商报,20200326,0,0
网易,20200327,1,0
北京商报,20200327,6,0
北京商报,20200326,0,0
新浪,20200327,1,0
中华工商时报,20200327,0,0
中华工商时报,20200327,1,0
中华工商时报,20200327,4,2
中华工商时报,20200327,0,2
中华工商时报,20200327,0,0
中华工商时报,20200327,1,2
中华工商时报,20200327,0,0
中华工商时报,20200327,0,2
中华工商时报,20200327,1,2
中华工商时报,20200327,0,0
新浪,20200327,0,2
新浪,20200327,2,2
上海证券报,20200327,3,2
界面,20200327,3,2
财联社,20200327,1,0
新华网,20200327,0,0
21世纪经济报道,20200327,2,0
第一财经,20200327,4,0
网易,20200327,2,0
新浪,20200327,2,2
新浪,20200327,1,2
华夏时报,20200327,1,0
新浪,20200327,0,0
中国证券报,20200327,0,0
中国证券报,20200327,3,2
中国证券报,20200327,4,2
中国证券报,20200327,3,0
中国证券报,20200327,0,0
蓝鲸,20200327,3,0
新京报,20200327,0,0
新浪,20200327,2,2
每日经济新闻,20200327,10,0
上海证券报,20200327,1,2
中国网,20200327,4,2
网易,20200327,0,0
新浪,20200327,0,0
新浪,20200327,0,0
新浪,20200327,0,0
新浪,20200327,1,0
新浪,20200327,1,2
新浪,20200327,0,0
澎湃,20200327,1,0
网易,20200327,0,0
电鳗快报,20200327,1,2
中国证券报,20200327,5,0
中国证券报,20200327,4,2
中国证券报,20200327,2,0
投资者报,20200327,4,2
第一财经,20200327,4,0
经济观察报,20200327,5,0
新浪,20200327,1,2
和讯网,20200327,0,0
新浪,20200327,0,2
新浪,20200327,1,2
新浪,20200327,0,2
新浪,20200327,0,2
和讯网,20200327,0,2
和讯网,20200327,0,2
每日经济新闻,20200327,1,0
证券日报,20200327,2,0
新浪,20200327,2,-2
每日经济新闻,20200327,2,0
新京报,20200327,1,0
第一财经,20200327,3,0
金融投资报,20200327,4,0
财联社,20200327,2,0
新浪,20200327,1,2
财联社,20200327,1,2
财联社,20200327,0,0
华夏时报,20200327,0,0
中国网,20200327,1,2
澎湃,20200327,2,0
中国基金报,20200327,0,2
新浪,20200327,0,2
新浪,20200327,1,2
中国证券报,20200327,2,0
中国证券报,20200327,1,2
21世纪经济报道,20200327,2,0
新京报,20200327,1,0
新京报,20200327,1,0
第一财经,20200327,2,0
证券日报,20200327,2,2
证券日报,20200327,6,0
新浪,20200327,1,2
北京商报,20200327,1,0
澎湃,20200327,1,0
澎湃,20200327,1,0
新浪,20200327,1,2
新浪,20200327,1,2
华夏时报,20200327,0,0
中国证券报,20200327,0,0
21世纪经济报道,20200327,1,0
财联社,20200327,0,0
财联社,20200327,1,0
财联社,20200327,1,0
财联社,20200327,3,0
财新网,20200327,0,0
经济观察报,20200327,4,0
第一财经,20200327,3,0
第一财经,20200327,2,0
新浪,20200327,0,2
新浪,20200327,0,0
华夏时报,20200327,1,0
新浪,20200327,0,2
第一财经,20200327,3,0
第一财经,20200327,3,0
界面,20200327,0,-2
界面,20200327,1,0
财联社,20200327,3,0
中国证券报,20200327,1,2
澎湃,20200327,1,0
投资快报,20200328,6,2
投资快报,20200328,2,0
投资快报,20200328,4,0
投资快报,20200328,3,0
投资快报,20200328,0,0
投资快报,20200328,1,0
证券日报,20200328,15,0
21世纪经济报道,20200328,12,0
金融投资报,20200328,0,0
金融投资报,20200328,0,0
金融投资报,20200328,0,0
金融投资报,20200328,1,0
金融投资报,20200328,1,0
金融投资报,20200328,2,2
金融投资报,20200328,4,0
金融投资报,20200328,1,0
金融投资报,20200328,2,0
金融投资报,20200328,1,0
金融投资报,20200328,4,0
金融投资报,20200328,1,0
新京报,20200328,1,0
新闻晨报,20200328,0,2
新闻晨报,20200328,0,2
新闻晨报,20200328,1,2
新闻晨报,20200328,1,2
21世纪经济报道,20200328,19,0
新浪,20200327,0,2
中国经营报,20200328,1,0
中国经营报,20200328,2,0
中国证券报,20200328,9,0
界面,20200328,1,0
中国证券报,20200328,2,0
中国证券报,20200328,2,0
中国证券报,20200328,3,0
上海证券报,20200328,1,2
财联社,20200328,0,0
中国经营报,20200328,1,0
中国经营报,20200328,1,0
界面,20200328,2,0
财联社,20200328,2,0
财联社,20200328,5,2
财联社,20200328,0,0
财联社,20200328,3,0
财联社,20200328,1,2
财新网,20200328,0,-3
21世纪经济报道,20200328,0,0
中国证券报,20200328,4,0
中国证券报,20200328,5,0
中国证券报,20200328,4,0
北京商报,20200328,2,0
经济观察报,20200328,2,0
财联社,20200328,1,0
新京报,20200328,2,0
21世纪经济报道,20200328,2,0
新浪,20200328,0,0
金融投资报,20200328,4,0
电鳗快报,20200328,0,2
华夏时报,20200328,0,0
证券时报,20200328,1,0
中国证券报,20200328,1,2
中国证券报,20200328,3,2
中国证券报,20200328,2,0
上海证券报,20200328,3,0
上海证券报,20200328,3,0
澎湃,20200328,2,0
华夏时报,20200328,0,0
财联社,20200328,0,0
上海证券报,20200328,6,0
经济观察报,20200328,1,0
财联社,20200328,4,0
财联社,20200328,2,0
财联社,20200329,0,0
每日经济新闻,20200329,3,0
每日经济新闻,20200329,6,0
中国证券报,20200329,4,0
中国证券报,20200329,1,-2
每日经济新闻,20200329,4,0
21世纪经济报道,20200329,2,0
经济观察报,20200329,3,0
21世纪经济报道,20200329,2,0
第一财经,20200329,11,-1
中国证券报,20200329,1,0
界面,20200329,2,2
新浪,20200329,0,2
经济观察报,20200329,3,0
财联社,20200329,0,0
第一财经,20200329,2,0
财联社,20200329,0,0
第一财经,20200329,4,0
财联社,20200329,1,0
21世纪经济报道,20200329,4,0
第一财经,20200329,4,0
第一财经,20200329,4,0
第一财经,20200329,5,0
第一财经,20200329,1,0
财联社,20200329,1,0
财联社,20200329,1,0
第一财经,20200329,0,0
21世纪经济报道,20200329,5,0
投资者报,20200330,6,2
投资者报,20200330,5,2
投资者报,20200330,6,2
第一财经,20200329,1,0
证券日报,20200330,9,2
投资快报,20200330,3,0
投资快报,20200330,0,0
中华工商时报,20200330,0,0
中华工商时报,20200330,0,0
中华工商时报,20200330,0,0
中华工商时报,20200330,0,0
每日经济新闻,20200329,5,0
每日经济新闻,20200329,3,0
新京报,20200330,3,0
中国基金报,20200330,12,0
中国基金报,20200330,9,0
中国基金报,20200330,12,0
中国基金报,20200330,14,0
中国基金报,20200330,2,2
中国基金报,20200330,2,2
中国基金报,20200330,9,0
中国基金报,20200330,8,0
中国基金报,20200330,6,0
中国基金报,20200330,16,0
中国基金报,20200330,9,0
中国基金报,20200330,16,2
中国基金报,20200330,4,0
每日经济新闻,20200330,3,0
中国基金报,20200330,19,2
中国基金报,20200330,1,0
中国基金报,20200330,2,2
中国基金报,20200330,3,0
中国基金报,20200330,9,0
中国基金报,20200330,4,0
中国基金报,20200330,2,0
中国证券报,20200330,3,0
中国证券报,20200330,3,0
中国证券报,20200330,6,0
中国证券报,20200330,7,0
中国证券报,20200330,6,0
中国证券报,20200330,4,0
中国证券报,20200330,3,0
中国证券报,20200330,3,0
中国证券报,20200330,5,2
中国证券报,20200330,5,2
中国证券报,20200330,5,2
中国证券报,20200330,1,0
中国证券报,20200330,2,0
中国证券报,20200330,10,0
中国证券报,20200330,3,0
中国证券报,20200330,2,2
中国证券报,20200330,3,0
中国证券报,20200330,2,2
中国经济网,20200330,3,2
新浪,20200330,1,0
每日经济新闻,20200330,6,0
中国证券报,20200330,3,0
中国基金报,20200330,12,0
中国基金报,20200330,13,0
中国基金报,20200330,4,2
中国基金报,20200330,5,0
中国基金报,20200330,0,0
中国基金报,20200330,4,0
中国基金报,20200330,1,0
中国基金报,20200330,8,0
中国基金报,20200330,5,0
中国基金报,20200330,3,0
中国基金报,20200330,4,2
中国基金报,20200330,19,2
新浪,20200330,0,2
上海证券报,20200330,2,0
上海证券报,20200330,4,0
上海证券报,20200330,5,2
上海证券报,20200330,6,2
上海证券报,20200330,7,0
中国基金报,20200330,5,0
中国基金报,20200330,12,0
上海证券报,20200330,6,2
中国基金报,20200330,9,0
上海证券报,20200330,3,2
上海证券报,20200330,6,2
上海证券报,20200330,6,2
上海证券报,20200330,9,0
上海证券报,20200330,8,0
上海证券报,20200330,5,0
上海证券报,20200330,7,0
上海证券报,20200330,2,0
上海证券报,20200330,0,0
上海证券报,20200330,3,0
上海证券报,20200330,1,2
上海证券报,20200330,2,2
中国网,20200330,1,2
中国网,20200330,1,0
上海证券报,20200330,0,0
中国网,20200330,2,2
中国证券报,20200330,2,0
中国证券报,20200330,9,2
中国证券报,20200330,4,0
电鳗快报,20200330,4,-2
中国证券报,20200330,5,0
财联社,20200330,1,0
财联社,20200330,1,0
财联社,20200330,1,0
财联社,20200330,1,0
中国基金报,20200330,12,0
财联社,20200330,0,0
中国基金报,20200330,13,0
中国基金报,20200330,14,0
中国基金报,20200330,4,0
财联社,20200330,1,0
网易,20200330,1,0
新浪,20200330,0,2
中国基金报,20200330,1,2
中国基金报,20200330,0,2
和讯网,20200330,1,2
和讯网,20200330,1,2
金融界,20200330,0,0
中国基金报,20200330,0,0
网易,20200330,1,0
中国网,20200330,2,2
网易,20200330,1,0
澎湃,20200330,1,0
中国证券报,20200330,5,2
中国证券报,20200330,5,2
中国证券报,20200330,5,2
财联社,20200330,2,0
和讯网,20200330,1,0
新浪,20200330,0,2
新浪,20200330,2,0
和讯网,20200330,1,2
新浪,20200330,0,2
中国网,20200330,1,-2
中国网,20200330,2,2
金融投资报,20200330,1,2
财联社,20200330,1,0
第一财经,20200330,4,0
第一财经,20200330,0,0
中国证券报,20200330,6,0
中国证券报,20200330,1,0
北京商报,20200330,3,0
新浪,20200330,1,2
金融界,20200330,1,0
上海证券报,20200330,2,2
上海证券报,20200330,1,0
上海证券报,20200330,2,0
中国网,20200330,2,2
和讯网,20200330,1,2
蓝鲸,20200330,3,0
新华网,20200330,1,0
新华网,20200330,1,0
中国证券报,20200330,3,0
中国证券报,20200330,6,0
21世纪经济报道,20200330,0,0
证券市场红周刊,20200330,9,0
每日经济新闻,20200330,0,0
新浪,20200330,2,2
新浪,20200330,1,2
中国网,20200330,2,2
上海证券报,20200330,2,0
金融界,20200330,0,2
新浪,20200330,0,2
新浪,20200330,1,2
新京报,20200330,2,0
新京报,20200330,6,0
中国基金报,20200330,0,2
中国基金报,20200330,1,2
中国证券报,20200330,2,2
中国证券报,20200330,5,0
中国证券报,20200330,5,0
第一财经,20200330,4,0
新浪,20200330,1,2
财联社,20200330,2,0
北京商报,20200330,0,2
21世纪经济报道,20200330,2,0
北京商报,20200330,3,0
21世纪经济报道,20200330,0,0
新浪,20200330,0,2
新浪,20200330,0,2
新浪,20200330,3,0
新浪,20200330,1,2
新浪,20200330,1,2
新浪,20200330,1,2
华夏时报,20200330,0,0
新浪,20200330,2,2
中国网,20200330,4,2
中国网,20200330,9,0
中国网,20200330,1,2
新浪,20200330,0,2
金融界,20200330,0,2
和讯网,20200330,1,0
新浪,20200330,1,2
新浪,20200330,2,2
华夏时报,20200330,2,0
金融投资报,20200330,11,0
金融投资报,20200330,3,2
第一财经,20200330,1,0
财联社,20200330,0,0
财联社,20200330,0,0
财联社,20200330,1,0
电鳗快报,20200330,1,0
中国证券报,20200330,8,0
中国证券报,20200330,3,2
21世纪经济报道,20200330,2,0
北京商报,20200330,0,0
证券市场红周刊,20200330,9,0
证券市场红周刊,20200330,7,0
金融界,20200330,0,2
新京报,20200330,1,0
财联社,20200330,4,0
财联社,20200330,0,0
财联社,20200330,2,0
证券日报,20200330,1,2
证券日报,20200330,1,2
证券日报,20200330,2,0
每日经济新闻,20200330,4,0
中国证券报,20200330,2,2
中国证券报,20200330,3,0
21世纪经济报道,20200330,0,0
上海证券报,20200330,2,2
新浪,20200330,0,2
新浪,20200330,0,0
新浪,20200330,1,2
中国基金报,20200330,1,0
新浪,20200330,3,2
财联社,20200330,1,0
财联社,20200330,0,0
第一财经,20200330,0,0
第一财经,20200330,4,0
中国证券报,20200330,3,2
蓝鲸,20200330,0,0
新京报,20200330,3,0
新浪,20200330,2,2
中国证券报,20200330,3,2
经济观察报,20200330,3,0
21世纪经济报道,20200330,0,0
北京商报,20200331,2,0
北京商报,20200331,5,0
21世纪经济报道,20200331,8,-1
证券日报,20200331,14,0
中华工商时报,20200331,0,0
中华工商时报,20200331,1,2
每日经济新闻,20200330,4,2
每日经济新闻,20200330,2,0
每日经济新闻,20200330,16,0
新京报,20200331,0,0
中国证券报,20200331,7,-1
中国证券报,20200331,3,0
中国证券报,20200331,2,0
中国证券报,20200331,2,0
金融投资报,20200331,0,0
金融投资报,20200331,0,0
金融投资报,20200331,0,0
金融投资报,20200331,1,2
金融投资报,20200331,1,2
金融投资报,20200331,1,0
金融投资报,20200331,2,0
金融投资报,20200331,11,0
上海证券报,20200331,6,0
澎湃,20200331,0,0
上海证券报,20200331,1,0
上海证券报,20200331,7,0
中国基金报,20200331,0,0
证券时报,20200331,10,0
证券时报,20200331,1,2
证券时报,20200331,17,0
证券时报,20200331,12,0
证券时报,20200331,6,0
证券市场红周刊,20200331,4,2
投资快报,20200331,3,0
投资快报,20200331,2,0
新浪,20200331,1,2
新浪,20200331,1,2
中国证券报,20200331,15,0
中国证券报,20200331,11,0
中国证券报,20200331,2,0
中国证券报,20200331,4,2
中国证券报,20200331,3,2
和讯网,20200331,3,2
和讯网,20200331,2,2
新浪,20200331,1,2
新浪,20200331,0,2
新浪,20200331,0,2
新浪,20200331,0,2
新浪,20200331,1,2
中国网,20200331,1,2
新浪,20200331,1,2
新浪,20200331,1,2
新浪,20200330,1,0
新浪,20200331,0,2
金融界,20200331,0,0
网易,20200331,0,0
每日经济新闻,20200331,2,0
新浪,20200331,1,2
电鳗快报,20200331,1,2
新浪,20200331,0,2
新浪,20200331,0,2
财联社,20200331,0,0
财联社,20200331,2,0
财联社,20200331,1,0
财联社,20200331,1,0
中国证券报,20200331,3,2
中国证券报,20200331,3,2
中国证券报,20200331,3,2
中国证券报,20200331,4,2
中国证券报,20200331,3,2
中国证券报,20200331,5,2
中国证券报,20200331,2,2
中国证券报,20200331,1,2
中国证券报,20200331,4,2
中国证券报,20200331,4,2
21世纪经济报道,20200331,0,0
21世纪经济报道,20200331,0,0
